Transaction_Amount,Merchant_Category,Payment_Method,Device_Type,Location,Is_International,Previous_Transactions,Average_Spend,Account_Age_Days,Suspicious_Keyword,Fraudulent
19.31,Food,PayPal,Mobile,Pune,0,129,155.08,1665,0,0
25.27,Grocery,Credit Card,Mobile,Hyderabad,1,112,130.89,433,1,0
22.75,Electronics,Credit Card,Desktop,Hyderabad,0,102,229.67,265,0,0
5.17,Health,Credit Card,Desktop,Bengaluru,0,72,375.87,1649,0,0
49.14,Grocery,Debit Card,POS,Hyderabad,1,193,281.52,888,0,0
105.56,Electronics,Credit Card,POS,Mumbai,0,66,308.5,995,0,0
74.66,Food,NetBanking,Mobile,Delhi,0,111,240.34,1598,0,0
89.39,Entertainment,NetBanking,POS,Mumbai,1,37,169.12,662,0,0
6.77,Health,PayPal,Desktop,Pune,0,152,80.32,1595,0,0
242.08,Grocery,Debit Card,POS,Kolkata,0,91,183.74,1487,0,0
145.86,Fashion,NetBanking,Mobile,Delhi,0,84,335.95,1599,0,0
130.82,Fashion,UPI,Desktop,Bengaluru,0,111,369.55,1698,0,0
138.52,Health,UPI,Mobile,Chennai,0,62,239.9,237,0,0
215.9,Fashion,UPI,Mobile,Kolkata,0,21,326.05,169,0,0
62.87,Grocery,Credit Card,Desktop,Hyderabad,0,106,113.17,617,0,0
17.88,Grocery,Credit Card,Mobile,Hyderabad,0,37,431.43,616,0,0
76.73,Health,UPI,POS,Pune,0,35,434.31,1873,0,0
108.66,Grocery,PayPal,POS,Mumbai,0,166,166.96,1360,0,0
107.13,Entertainment,PayPal,Mobile,Mumbai,1,181,278.38,946,1,0
58.96,Electronics,Credit Card,POS,Delhi,1,143,307.26,996,0,1
5.67,Food,UPI,Mobile,Hyderabad,1,114,241.49,599,0,0
37.1,Entertainment,PayPal,POS,Kolkata,0,170,456.46,1151,0,0
202.83,Entertainment,Credit Card,Mobile,Pune,0,94,372.46,154,0,0
70.25,Fashion,UPI,POS,Kolkata,0,4,339.53,1402,0,1
61.83,Electronics,Debit Card,Desktop,Bengaluru,0,107,264.85,163,0,0
25.05,Health,UPI,Desktop,Mumbai,0,167,51.58,1025,0,0
36.77,Utilities,UPI,POS,Kolkata,0,79,62.83,1279,0,0
180.57,Fashion,NetBanking,Mobile,Hyderabad,0,23,156.51,1998,0,0
87.84,Electronics,NetBanking,POS,Chennai,1,105,113.65,1765,0,1
123.86,Grocery,Debit Card,Mobile,Pune,0,15,476.74,1602,0,0
48.46,Health,Debit Card,POS,Delhi,0,140,210.81,679,0,0
79.59,Utilities,UPI,POS,Mumbai,0,198,439.54,1773,0,0
22.84,Health,PayPal,Desktop,Mumbai,0,128,410.86,735,0,0
97.79,Utilities,Debit Card,Mobile,Bengaluru,0,82,408.16,597,0,0
44.63,Utilities,UPI,Mobile,Mumbai,0,121,115.7,368,0,0
46.75,Fashion,Credit Card,Mobile,Pune,0,182,229.19,868,0,0
83.83,Grocery,NetBanking,Mobile,Hyderabad,0,88,165.8,351,0,0
220.26,Fashion,PayPal,Mobile,Hyderabad,0,166,485.5,1866,0,0
5.29,Utilities,UPI,Desktop,Hyderabad,1,156,439.6,1140,1,1
139.32,Utilities,Credit Card,POS,Chennai,0,79,132.46,124,0,0
27.67,Travel,NetBanking,Mobile,Chennai,0,19,163.62,225,0,0
46.95,Electronics,Credit Card,Mobile,Mumbai,0,69,269.17,221,0,0
1.77,Travel,UPI,POS,Kolkata,0,192,146.52,685,0,0
28.65,Electronics,Debit Card,Desktop,Chennai,0,132,414.02,551,0,0
55.87,Food,NetBanking,Desktop,Kolkata,0,10,411.42,782,0,0
4.63,Entertainment,Credit Card,Desktop,Kolkata,0,140,364.93,1714,0,0
54.04,Health,Debit Card,POS,Chennai,0,197,347.76,1017,0,0
209.5,Fashion,PayPal,POS,Bengaluru,0,135,278.18,1035,0,0
8.91,Food,UPI,Desktop,Chennai,0,44,180.09,1705,0,1
115.66,Food,UPI,Desktop,Delhi,0,151,420.1,42,0,0
42.17,Health,NetBanking,POS,Delhi,0,2,430.83,283,0,0
85.18,Health,Credit Card,Desktop,Kolkata,1,94,34.26,110,0,0
24.11,Electronics,PayPal,Mobile,Delhi,0,116,205.32,1775,0,0
13.9,Travel,NetBanking,POS,Mumbai,1,165,23.05,402,0,1
13.99,Grocery,NetBanking,Desktop,Hyderabad,0,69,421.34,423,0,0
5.85,Electronics,Credit Card,Mobile,Bengaluru,0,148,96.78,1943,0,0
16.43,Grocery,PayPal,POS,Mumbai,0,172,340.19,1785,0,0
87.3,Food,Credit Card,POS,Hyderabad,0,108,185.11,1962,0,0
170.76,Grocery,UPI,Mobile,Bengaluru,0,70,409.87,447,0,0
134.61,Travel,Debit Card,POS,Kolkata,0,74,259.75,1112,0,0
92.45,Electronics,UPI,Desktop,Bengaluru,0,179,168.96,157,0,0
9.36,Utilities,UPI,POS,Bengaluru,1,80,168.7,846,0,0
27.31,Health,NetBanking,Desktop,Delhi,0,98,170.19,803,0,0
29.66,Utilities,UPI,Mobile,Delhi,0,159,396.4,1833,0,0
23.01,Travel,PayPal,Mobile,Delhi,0,100,358.45,1594,0,0
57.89,Entertainment,UPI,POS,Bengaluru,0,169,166.41,1386,0,0
61.35,Travel,PayPal,Mobile,Pune,0,58,250.2,921,0,0
35.31,Entertainment,Credit Card,Mobile,Bengaluru,0,133,47.32,311,0,0
34.93,Electronics,NetBanking,POS,Delhi,0,161,415.48,1633,0,0
141.08,Health,PayPal,Desktop,Bengaluru,0,171,140.32,236,0,0
124.58,Travel,UPI,POS,Delhi,0,147,445.72,1325,0,0
29.43,Utilities,NetBanking,POS,Delhi,0,32,302.43,1362,0,0
196.08,Entertainment,NetBanking,Desktop,Delhi,0,121,288.23,432,0,0
244.29,Health,PayPal,Desktop,Kolkata,0,3,89.73,1228,0,0
31.65,Fashion,PayPal,Desktop,Kolkata,0,129,44.07,247,0,0
35.01,Fashion,Debit Card,POS,Pune,0,169,280.78,1725,0,0
56.36,Fashion,Debit Card,Desktop,Hyderabad,0,48,239.31,355,0,0
226.58,Grocery,NetBanking,Mobile,Bengaluru,0,167,68.64,785,0,0
167.2,Travel,Debit Card,Desktop,Mumbai,0,133,419.44,1306,0,0
8.66,Electronics,UPI,Mobile,Delhi,0,77,214.45,1507,0,0
39.9,Utilities,Credit Card,Desktop,Pune,1,11,137.62,1242,0,0
64.48,Electronics,NetBanking,Mobile,Mumbai,0,22,396.25,1826,0,0
55.95,Grocery,Credit Card,Mobile,Kolkata,0,192,457.4,1496,0,1
17.24,Electronics,Debit Card,Mobile,Hyderabad,0,12,159.92,1951,0,0
156.62,Entertainment,PayPal,Mobile,Bengaluru,0,53,390.22,1041,1,1
90.39,Fashion,NetBanking,Mobile,Kolkata,0,55,329.73,159,0,0
145.57,Utilities,Debit Card,Desktop,Pune,1,53,494.97,1538,0,0
156.59,Travel,UPI,POS,Delhi,0,21,109.96,32,0,0
110.38,Electronics,NetBanking,POS,Delhi,0,19,480.73,1404,0,0
46.27,Electronics,NetBanking,POS,Delhi,0,197,164.48,584,0,0
75.44,Food,PayPal,POS,Pune,0,88,211.86,1186,0,0
13.98,Food,NetBanking,POS,Kolkata,0,94,185.82,1743,0,0
89.58,Food,PayPal,Mobile,Mumbai,0,66,141.54,1547,0,0
15.8,Travel,Debit Card,Desktop,Hyderabad,0,59,349.68,295,0,0
94.72,Fashion,UPI,Mobile,Bengaluru,0,177,298.68,952,0,0
20.87,Health,UPI,Desktop,Hyderabad,1,59,159.79,53,0,0
10.0,Fashion,NetBanking,Desktop,Kolkata,0,151,74.78,563,0,0
14.45,Utilities,NetBanking,Desktop,Delhi,0,3,165.51,1910,0,0
0.16,Fashion,Debit Card,Desktop,Hyderabad,0,184,196.8,32,0,0
101.48,Travel,PayPal,POS,Mumbai,1,116,196.52,1965,0,0
105.46,Entertainment,UPI,Desktop,Chennai,0,58,185.06,1723,0,0
57.88,Entertainment,PayPal,Desktop,Kolkata,0,62,33.87,909,0,0
14.08,Travel,Debit Card,POS,Chennai,0,146,237.38,456,0,0
6.98,Food,UPI,Mobile,Bengaluru,0,189,419.74,33,0,0
1.55,Electronics,UPI,Mobile,Bengaluru,0,126,98.38,1672,0,1
14.5,Grocery,Credit Card,Mobile,Hyderabad,0,37,81.37,837,0,0
177.21,Grocery,Debit Card,Mobile,Bengaluru,0,182,241.21,813,0,0
22.12,Health,Debit Card,Desktop,Kolkata,0,113,191.6,532,0,0
34.99,Electronics,Credit Card,POS,Pune,0,95,285.03,261,0,0
8.91,Health,PayPal,POS,Mumbai,0,78,474.07,902,0,0
20.12,Food,Credit Card,Mobile,Delhi,0,193,382.83,779,0,0
58.59,Health,Debit Card,POS,Delhi,0,142,346.66,101,0,0
74.87,Electronics,PayPal,Desktop,Hyderabad,0,105,213.81,117,0,0
22.52,Utilities,UPI,Mobile,Delhi,0,5,150.81,557,0,0
4.76,Electronics,Credit Card,Desktop,Hyderabad,0,95,274.73,915,0,0
39.68,Grocery,PayPal,Desktop,Bengaluru,0,190,443.87,632,0,0
21.35,Entertainment,PayPal,Desktop,Bengaluru,0,129,439.6,479,0,0
19.83,Food,PayPal,Desktop,Pune,0,63,228.3,468,0,0
257.24,Utilities,Credit Card,Desktop,Pune,0,195,130.65,1585,0,0
76.63,Travel,UPI,Mobile,Mumbai,0,20,120.42,1488,0,0
65.11,Utilities,PayPal,Desktop,Delhi,0,43,26.65,1777,0,0
43.0,Utilities,Credit Card,Mobile,Kolkata,1,85,422.91,1137,0,0
44.82,Health,Debit Card,POS,Pune,0,94,139.77,1392,0,0
62.28,Grocery,Credit Card,Desktop,Mumbai,0,42,185.91,155,0,0
95.37,Health,Credit Card,Desktop,Chennai,0,108,406.52,592,0,0
96.89,Health,Credit Card,POS,Pune,1,94,68.81,1071,0,0
15.07,Travel,PayPal,Mobile,Mumbai,1,197,236.0,878,0,1
55.47,Food,Credit Card,Desktop,Hyderabad,0,74,69.95,894,0,0
42.48,Electronics,Debit Card,POS,Hyderabad,0,109,226.51,1682,0,0
163.54,Fashion,PayPal,POS,Mumbai,0,115,33.1,1689,0,0
79.85,Health,Debit Card,Desktop,Bengaluru,1,167,263.64,1593,0,1
60.83,Fashion,NetBanking,Mobile,Chennai,0,190,399.9,953,0,0
9.81,Food,Credit Card,Mobile,Mumbai,1,176,341.39,374,0,0
74.44,Fashion,PayPal,Desktop,Pune,0,125,259.49,497,0,0
9.97,Health,PayPal,POS,Bengaluru,0,6,416.09,1010,0,0
32.9,Travel,Credit Card,Desktop,Mumbai,0,123,121.62,170,0,0
12.33,Fashion,UPI,Mobile,Delhi,0,42,417.09,1059,0,0
94.23,Food,UPI,POS,Pune,1,58,145.42,698,0,1
18.48,Food,Debit Card,Desktop,Pune,0,171,187.62,1671,0,0
39.79,Entertainment,Credit Card,POS,Hyderabad,1,10,72.93,660,0,1
180.82,Entertainment,Credit Card,Mobile,Delhi,0,89,59.86,1702,1,1
18.28,Travel,NetBanking,Mobile,Delhi,0,78,466.73,1594,1,0
56.71,Fashion,UPI,Mobile,Pune,0,111,103.09,1731,0,0
43.48,Fashion,UPI,Desktop,Chennai,0,39,173.32,1118,0,0
1.46,Entertainment,Credit Card,POS,Kolkata,0,141,269.28,1109,0,0
125.91,Electronics,Debit Card,Desktop,Bengaluru,1,167,180.45,827,0,0
5.72,Grocery,Credit Card,Desktop,Hyderabad,0,11,436.37,1935,0,0
51.44,Food,Debit Card,Desktop,Delhi,0,110,451.35,1149,0,0
65.8,Electronics,UPI,Desktop,Hyderabad,0,16,169.74,1942,0,1
79.2,Food,NetBanking,POS,Pune,0,33,55.09,984,0,0
93.34,Utilities,PayPal,POS,Bengaluru,0,188,112.98,244,0,0
23.36,Utilities,UPI,Desktop,Mumbai,0,59,242.45,772,0,0
0.8,Electronics,Debit Card,Desktop,Delhi,0,51,151.36,87,0,0
102.83,Utilities,Credit Card,Mobile,Bengaluru,0,15,232.2,935,0,0
61.37,Entertainment,UPI,Mobile,Kolkata,0,43,381.76,1545,0,0
144.69,Entertainment,NetBanking,POS,Hyderabad,1,27,216.11,434,0,0
137.8,Grocery,Debit Card,Mobile,Pune,0,56,106.53,1237,0,0
148.29,Electronics,Credit Card,POS,Bengaluru,0,121,185.4,1335,0,0
53.1,Food,PayPal,POS,Mumbai,0,113,374.06,1836,0,0
32.47,Fashion,Debit Card,POS,Bengaluru,0,60,217.79,750,0,0
125.45,Food,Credit Card,Mobile,Pune,0,115,132.27,1216,1,0
48.02,Health,PayPal,Mobile,Hyderabad,0,109,219.43,1142,0,0
16.21,Entertainment,Credit Card,POS,Delhi,0,198,232.86,812,1,1
154.47,Travel,PayPal,POS,Kolkata,0,175,155.22,126,0,0
171.35,Travel,PayPal,Desktop,Kolkata,0,112,497.89,616,0,0
50.24,Entertainment,PayPal,POS,Delhi,0,100,386.14,1141,0,0
6.3,Health,Credit Card,POS,Chennai,0,8,349.3,547,0,0
39.26,Travel,PayPal,Desktop,Hyderabad,0,191,428.88,697,0,0
130.18,Utilities,Debit Card,POS,Kolkata,0,135,336.55,1116,0,0
185.64,Entertainment,NetBanking,POS,Chennai,0,81,397.58,570,0,0
18.2,Travel,NetBanking,POS,Chennai,0,130,212.14,845,0,0
5.55,Entertainment,PayPal,Desktop,Pune,0,145,255.18,220,0,0
167.87,Grocery,NetBanking,Mobile,Pune,0,121,33.03,946,0,0
39.47,Fashion,NetBanking,POS,Pune,0,4,147.52,745,0,1
62.43,Fashion,PayPal,Desktop,Mumbai,0,26,190.33,1331,0,1
275.53,Food,PayPal,POS,Hyderabad,0,78,316.48,568,0,0
5.51,Health,Debit Card,Desktop,Delhi,0,72,237.46,114,0,0
83.6,Entertainment,UPI,POS,Hyderabad,0,197,307.84,1388,0,0
6.16,Electronics,Credit Card,Desktop,Pune,0,133,359.53,470,0,1
37.66,Food,PayPal,Mobile,Mumbai,0,128,30.93,1775,0,0
130.3,Food,PayPal,Mobile,Hyderabad,0,5,136.56,1703,0,0
45.46,Entertainment,NetBanking,Mobile,Hyderabad,1,91,93.74,819,0,1
469.75,Entertainment,Debit Card,POS,Chennai,0,69,101.85,1225,0,0
65.51,Food,NetBanking,Desktop,Hyderabad,0,3,256.53,1905,0,0
30.99,Food,PayPal,POS,Chennai,0,166,372.59,368,0,0
19.89,Fashion,PayPal,POS,Chennai,0,94,143.66,1721,0,0
34.53,Electronics,NetBanking,Desktop,Bengaluru,0,1,413.98,1282,1,0
37.29,Utilities,PayPal,POS,Pune,0,136,447.3,1871,0,0
5.7,Food,UPI,Desktop,Kolkata,0,13,181.76,1232,0,0
36.91,Utilities,Credit Card,Desktop,Mumbai,0,198,343.86,1300,1,1
49.93,Fashion,Credit Card,Mobile,Chennai,0,178,67.35,1033,0,0
102.62,Food,Credit Card,Mobile,Hyderabad,0,112,374.57,1950,0,0
85.54,Travel,UPI,Mobile,Chennai,0,8,90.86,703,0,0
98.69,Food,PayPal,Desktop,Chennai,0,158,346.83,1728,0,0
0.67,Entertainment,NetBanking,Mobile,Chennai,1,113,216.73,759,0,0
19.64,Health,Debit Card,Desktop,Delhi,0,168,464.94,346,0,0
86.7,Health,PayPal,POS,Kolkata,0,79,237.59,1339,0,0
52.93,Food,UPI,Mobile,Kolkata,0,122,25.14,105,0,0
0.43,Grocery,UPI,Desktop,Delhi,0,74,245.53,1003,0,0
130.57,Travel,Credit Card,Desktop,Delhi,0,127,399.79,1028,0,0
118.56,Electronics,PayPal,Desktop,Delhi,0,161,327.07,1505,0,0
63.6,Food,Credit Card,Desktop,Kolkata,0,113,483.49,233,0,0
5.5,Utilities,Debit Card,Mobile,Bengaluru,0,52,423.2,1781,0,0
116.37,Electronics,Credit Card,Mobile,Chennai,0,121,268.01,453,0,0
70.11,Travel,Debit Card,Mobile,Bengaluru,0,33,111.2,1788,0,0
121.85,Food,UPI,Desktop,Hyderabad,0,73,11.85,222,1,0
111.46,Grocery,Credit Card,POS,Kolkata,0,96,490.45,1346,0,0
129.96,Fashion,Credit Card,Desktop,Pune,0,37,469.78,1757,0,0
58.39,Grocery,NetBanking,POS,Kolkata,0,198,144.33,926,0,0
12.1,Entertainment,UPI,Mobile,Mumbai,0,69,322.73,1964,0,0
88.97,Grocery,NetBanking,Desktop,Bengaluru,0,132,367.33,810,0,0
77.51,Utilities,Debit Card,Desktop,Delhi,0,60,293.23,1466,0,0
108.46,Fashion,Debit Card,Mobile,Delhi,0,74,423.05,1492,0,0
14.89,Entertainment,UPI,Desktop,Hyderabad,0,31,48.13,330,0,0
17.35,Fashion,Debit Card,POS,Chennai,0,14,449.28,289,0,0
176.88,Health,UPI,POS,Mumbai,0,60,202.09,1245,0,0
110.9,Fashion,Debit Card,POS,Bengaluru,0,68,245.54,1324,1,0
191.08,Food,PayPal,Desktop,Chennai,1,128,227.92,1033,0,1
113.74,Electronics,Credit Card,Desktop,Chennai,1,26,270.33,645,0,0
72.74,Health,PayPal,POS,Pune,0,152,303.1,461,0,0
84.94,Health,UPI,Desktop,Pune,0,184,358.07,745,0,0
175.95,Electronics,UPI,POS,Bengaluru,0,137,267.22,725,0,0
69.17,Utilities,PayPal,Mobile,Bengaluru,0,35,345.54,1270,1,0
80.06,Health,Credit Card,POS,Bengaluru,1,106,175.77,1144,0,0
13.61,Fashion,Credit Card,Mobile,Bengaluru,0,24,468.97,227,0,0
51.38,Grocery,NetBanking,Mobile,Delhi,0,159,41.62,1012,0,1
100.81,Travel,Debit Card,Mobile,Kolkata,0,83,277.31,1452,0,0
25.28,Utilities,NetBanking,POS,Kolkata,0,194,52.82,68,0,0
18.08,Fashion,Credit Card,POS,Chennai,0,194,226.96,738,0,0
30.13,Entertainment,PayPal,Desktop,Kolkata,0,169,136.22,500,0,0
22.11,Entertainment,Debit Card,Desktop,Chennai,0,36,469.08,108,0,0
19.36,Grocery,PayPal,Mobile,Delhi,1,101,16.41,758,0,1
44.25,Utilities,NetBanking,POS,Kolkata,0,34,201.69,1881,0,0
190.74,Utilities,UPI,Desktop,Chennai,0,121,393.2,1147,1,1
56.59,Grocery,PayPal,Desktop,Bengaluru,0,39,102.35,713,0,0
16.65,Utilities,NetBanking,Desktop,Mumbai,0,23,409.64,72,0,0
6.41,Health,NetBanking,POS,Kolkata,0,80,431.27,161,0,1
95.3,Food,NetBanking,Desktop,Pune,0,172,356.92,106,0,0
38.6,Food,UPI,Mobile,Pune,0,70,112.44,1999,0,0
138.0,Utilities,UPI,POS,Chennai,0,186,143.3,1285,0,0
86.19,Health,UPI,Desktop,Mumbai,0,59,91.8,68,0,0
127.27,Health,Debit Card,Desktop,Pune,0,154,100.19,1619,0,0
25.39,Electronics,UPI,POS,Kolkata,0,22,27.88,180,0,1
94.31,Electronics,UPI,Desktop,Mumbai,0,109,430.08,1753,0,0
24.53,Travel,UPI,Desktop,Delhi,0,111,268.97,1005,0,0
223.84,Travel,PayPal,Mobile,Hyderabad,0,88,170.6,1472,0,0
80.93,Travel,UPI,POS,Chennai,0,40,151.89,1875,0,0
31.39,Travel,Debit Card,Desktop,Delhi,0,85,276.9,1239,0,1
25.12,Grocery,NetBanking,POS,Delhi,0,94,170.08,347,0,0
16.95,Grocery,PayPal,POS,Mumbai,0,11,433.22,1517,0,0
94.9,Electronics,Credit Card,Mobile,Chennai,0,117,113.37,1485,0,0
19.75,Food,UPI,Mobile,Delhi,0,9,442.33,1188,0,0
72.37,Health,NetBanking,POS,Bengaluru,0,12,335.41,1556,0,0
24.59,Entertainment,NetBanking,Mobile,Delhi,0,154,478.75,1738,0,0
86.77,Food,PayPal,Mobile,Bengaluru,0,38,17.4,1322,0,0
134.97,Fashion,Credit Card,Desktop,Hyderabad,0,131,38.96,466,0,0
120.42,Grocery,Debit Card,Mobile,Bengaluru,0,126,255.44,656,0,0
114.45,Travel,NetBanking,Mobile,Bengaluru,0,143,457.07,1551,0,0
16.63,Travel,NetBanking,Desktop,Mumbai,1,175,368.09,1786,0,1
7.4,Fashion,NetBanking,Desktop,Delhi,0,133,314.85,580,0,0
96.04,Food,NetBanking,POS,Hyderabad,0,54,25.49,369,1,1
36.75,Travel,PayPal,Mobile,Delhi,1,24,183.54,1295,0,0
45.3,Food,Credit Card,Desktop,Kolkata,0,139,179.47,1274,0,0
2.53,Health,NetBanking,Mobile,Kolkata,0,121,275.62,687,0,0
24.04,Fashion,Debit Card,POS,Bengaluru,0,119,136.34,947,0,0
2.74,Entertainment,Debit Card,Mobile,Pune,0,161,140.91,1729,0,0
169.08,Food,UPI,Mobile,Bengaluru,0,74,314.22,390,0,0
22.31,Health,NetBanking,Mobile,Delhi,0,185,472.84,1933,0,0
65.2,Utilities,NetBanking,Desktop,Hyderabad,0,180,333.49,1025,0,0
3.18,Utilities,NetBanking,Desktop,Pune,0,192,337.38,1893,0,0
87.93,Food,NetBanking,POS,Hyderabad,0,171,493.25,800,0,0
31.21,Utilities,NetBanking,Mobile,Mumbai,0,121,85.2,219,1,0
182.56,Food,Debit Card,POS,Bengaluru,0,128,26.58,442,0,0
175.22,Travel,Credit Card,POS,Bengaluru,0,44,375.3,358,0,0
31.48,Electronics,Credit Card,Desktop,Kolkata,0,90,225.01,1829,0,0
184.98,Utilities,UPI,Mobile,Mumbai,0,164,220.12,1275,0,0
444.93,Grocery,Debit Card,Mobile,Kolkata,0,12,120.4,1897,0,0
139.63,Food,NetBanking,POS,Delhi,0,184,258.36,1739,0,0
149.08,Food,Credit Card,Mobile,Bengaluru,0,3,226.66,121,0,0
22.91,Food,PayPal,Desktop,Delhi,0,50,179.27,469,0,0
68.77,Electronics,PayPal,POS,Hyderabad,0,157,226.95,1159,0,0
5.57,Health,PayPal,POS,Pune,0,108,198.08,274,0,0
7.98,Utilities,NetBanking,Desktop,Pune,0,16,470.55,1358,0,0
544.46,Entertainment,NetBanking,Desktop,Pune,0,168,490.32,1608,0,0
31.64,Entertainment,UPI,Desktop,Kolkata,0,27,421.55,1959,0,0
110.32,Fashion,UPI,Desktop,Chennai,0,123,495.3,938,0,1
131.47,Travel,UPI,Desktop,Mumbai,0,70,140.2,1823,1,0
156.17,Electronics,PayPal,Desktop,Pune,0,42,423.03,862,0,0
483.53,Health,NetBanking,POS,Bengaluru,0,185,209.25,1651,0,0
22.11,Food,PayPal,Mobile,Mumbai,0,138,375.61,126,0,0
3.3,Health,UPI,Mobile,Hyderabad,0,125,108.68,967,0,0
42.37,Electronics,NetBanking,POS,Hyderabad,0,166,407.86,983,0,0
11.15,Electronics,Debit Card,Mobile,Kolkata,0,136,50.9,1530,0,0
1.81,Electronics,Credit Card,Mobile,Hyderabad,0,146,142.57,1319,0,0
35.76,Fashion,Credit Card,POS,Hyderabad,0,145,412.76,604,0,0
122.5,Grocery,UPI,Mobile,Chennai,0,58,376.11,132,0,0
66.81,Travel,PayPal,Mobile,Delhi,0,106,255.61,1307,0,0
30.01,Fashion,Debit Card,POS,Delhi,0,66,339.67,1508,0,0
84.98,Fashion,NetBanking,Mobile,Pune,0,172,100.93,858,0,0
21.12,Utilities,PayPal,Desktop,Chennai,0,84,337.2,542,0,0
1.16,Grocery,UPI,POS,Kolkata,0,9,13.91,695,0,0
115.63,Fashion,PayPal,Mobile,Delhi,0,176,418.28,1546,0,0
78.2,Electronics,UPI,Mobile,Kolkata,0,167,262.98,1314,0,0
114.94,Electronics,Credit Card,Desktop,Kolkata,0,105,472.5,64,0,0
3.18,Utilities,Credit Card,POS,Hyderabad,0,89,244.3,1434,0,0
145.18,Health,PayPal,POS,Delhi,1,89,222.21,426,0,1
77.31,Food,Debit Card,Mobile,Mumbai,0,88,230.53,56,0,1
66.3,Fashion,NetBanking,Desktop,Pune,0,6,186.27,1961,0,0
78.38,Food,UPI,Desktop,Delhi,0,158,91.67,1915,0,0
159.86,Travel,NetBanking,Desktop,Mumbai,0,123,422.61,335,0,0
70.73,Entertainment,Credit Card,Desktop,Bengaluru,0,74,200.65,1789,0,0
69.58,Electronics,Debit Card,Desktop,Mumbai,1,103,269.26,728,0,0
374.04,Health,Debit Card,Desktop,Mumbai,0,146,19.74,1724,0,0
113.09,Travel,NetBanking,POS,Hyderabad,0,171,39.52,610,0,0
46.71,Utilities,Credit Card,Mobile,Hyderabad,0,33,302.62,194,0,0
98.32,Health,NetBanking,Mobile,Pune,0,181,440.82,1311,0,0
39.44,Entertainment,PayPal,Desktop,Hyderabad,0,184,251.76,131,0,0
20.79,Entertainment,Debit Card,POS,Mumbai,0,147,90.84,484,0,0
72.68,Utilities,Debit Card,POS,Chennai,0,87,66.9,222,0,0
210.69,Grocery,PayPal,Desktop,Hyderabad,0,69,450.9,1824,1,0
211.76,Utilities,Credit Card,Mobile,Hyderabad,0,124,353.8,945,0,0
33.47,Electronics,Debit Card,Desktop,Mumbai,0,26,483.44,927,0,0
60.01,Travel,UPI,POS,Bengaluru,0,157,50.35,839,0,0
19.02,Grocery,UPI,Desktop,Bengaluru,1,152,452.28,328,0,1
434.66,Entertainment,Credit Card,Mobile,Delhi,0,6,424.36,50,0,0
317.56,Travel,PayPal,Mobile,Pune,0,182,447.66,74,0,0
83.87,Health,NetBanking,POS,Bengaluru,1,39,12.82,1533,0,1
130.54,Grocery,Credit Card,Desktop,Hyderabad,0,4,373.53,525,0,0
100.45,Grocery,NetBanking,Desktop,Chennai,0,128,278.98,1841,0,0
71.95,Electronics,Credit Card,POS,Delhi,0,58,290.86,712,0,0
4.39,Utilities,UPI,Desktop,Pune,0,48,239.91,1743,0,0
48.52,Food,PayPal,POS,Chennai,0,60,373.91,252,0,1
89.86,Health,UPI,Desktop,Chennai,0,26,499.92,328,0,0
90.54,Health,PayPal,Mobile,Hyderabad,1,77,358.16,1534,0,0
37.36,Utilities,NetBanking,POS,Mumbai,0,168,342.24,1077,0,0
227.36,Grocery,Credit Card,Desktop,Mumbai,0,86,330.67,1391,0,0
14.65,Grocery,Debit Card,Desktop,Mumbai,0,123,350.65,1137,0,0
55.51,Electronics,Debit Card,Desktop,Bengaluru,0,56,177.64,1113,0,0
93.92,Food,PayPal,POS,Mumbai,0,39,166.91,317,0,0
95.56,Health,PayPal,Mobile,Pune,0,81,394.33,1687,0,0
83.68,Entertainment,UPI,Desktop,Hyderabad,0,167,36.01,546,0,0
25.76,Fashion,Debit Card,POS,Bengaluru,0,176,382.03,927,0,0
13.59,Fashion,UPI,Desktop,Pune,0,25,408.78,183,0,0
80.83,Food,NetBanking,Mobile,Mumbai,0,162,265.58,310,0,0
73.16,Travel,Debit Card,Mobile,Pune,0,127,455.97,463,0,0
15.81,Electronics,NetBanking,Mobile,Chennai,1,149,241.81,371,0,0
97.7,Food,Credit Card,POS,Hyderabad,0,25,97.26,1988,0,0
48.58,Utilities,UPI,Desktop,Hyderabad,0,89,187.09,115,1,0
88.15,Utilities,PayPal,POS,Pune,0,22,453.88,1640,0,0
145.3,Fashion,Debit Card,Desktop,Delhi,1,23,496.93,808,0,0
14.88,Grocery,UPI,POS,Hyderabad,0,153,216.71,220,0,0
1.55,Fashion,PayPal,Desktop,Chennai,0,154,91.75,1305,0,0
120.8,Grocery,Credit Card,POS,Hyderabad,0,30,150.3,1121,0,0
75.27,Electronics,Debit Card,Desktop,Delhi,0,166,281.12,1918,0,0
96.22,Grocery,NetBanking,POS,Hyderabad,0,103,290.33,1199,0,0
145.69,Food,Credit Card,Mobile,Kolkata,0,162,318.73,1020,0,0
129.89,Grocery,PayPal,POS,Hyderabad,0,77,419.32,905,0,0
259.37,Travel,Debit Card,Mobile,Delhi,0,73,358.49,1687,0,0
61.42,Utilities,Debit Card,Mobile,Kolkata,0,143,137.81,1977,0,0
53.63,Food,Credit Card,Desktop,Kolkata,0,95,203.57,1607,0,0
41.12,Utilities,Debit Card,Mobile,Hyderabad,0,172,421.51,1881,0,0
13.35,Electronics,PayPal,Mobile,Pune,0,95,320.36,691,0,0
